stop_id,stop_name,stop_desc,stop_lat,stop_lon,served_lines,accessible_pmr,has_elevator,has_escalator,address,city,insee,zone,lon,lat
43636,Beauregard,34 RUE DES MARTYRS,45.696330005335,4.788776964826,S9:A,False,False,False,34 RUE DES MARTYRS,Saint-Genis-Laval,69204.0,1,4.788776964826,45.696330005335
21651,Vindry/Turdine Chat Frobert,Vindry/Turdine Chat Frobert,45.883729,4.48115,"JD403:R,JD410:R,JD424:R,JD425:R,JD429:R",False,,,,,,4,4.48115,45.883729
21652,Vindry/Turdine Château d'Eau,Vindry/Turdine Château d'Eau,45.888689,4.491384,"JD410:A,JD425:A",False,,,,,,4,4.491384,45.888689
21653,Vindry/Turdine Château d'Eau,Vindry/Turdine Château d'Eau,45.888624,4.491383,"JD403:R,JD410:R,JD424:R,JD425:R,JD429:R",False,,,,,,4,4.491383,45.888624
21654,Vindry-/-Turdine STL. Ecole,Vindry-/-Turdine STL. Ecole,45.892422,4.491105,"JD424:R,JD425:R,JD429:R",False,,,,,,4,4.491105,45.892422
21655,Vindry-/-Turdine STL. Ecole,Vindry-/-Turdine STL. Ecole,45.892417,4.490899,"JD410:A,JD425:A",False,,,,,,4,4.490899,45.892417
28486,Les Ardillats Le Perroud,Les Ardillats Le Perroud,46.1885,4.5343,JD366:R,,,,,,,5,4.5343,46.1885
28495,Les Ardillats Les Farjats,Les Ardillats Les Farjats,46.204,4.5486,JD366:A,,,,,,,5,4.5486,46.204
28496,Les Ardillats Les Farjats,Les Ardillats Les Farjats,46.204,4.5486,JD366:R,,,,,,,5,4.5486,46.204
47728,Parc Nelson Mandela,Parc Nelson Mandela,45.668873040546,4.950455949291,JD195:R,False,,,,,,1,4.950455949291,45.668873040546
47729,Toussieu Mairie,Toussieu Mairie,45.654619970904,4.985008048797,"JD195:R,JD4:R",False,,,,,,2,4.985008048797,45.654619970904
47787,Collège Leprince Ringuet,Collège Leprince Ringuet,45.728884025801,5.012638015974,"JD120:A,JD120:R,JD126:R,JD126:A,JD127:A,JD127:R,JD129:A,JD129:R",False,,,,,,2,5.012638015974,45.728884025801
47803,Le Leyrieu,Le Leyrieu,45.641220007506,4.942869969574,JD4:R,False,,,,,,2,4.942869969574,45.641220007506
47953,Marne - Lacouture,Marne - Lacouture,45.742825956319,4.909464038434,JD132:R,False,,,,,,1,4.909464038434,45.742825956319
47981,La Fontaine,La Fontaine,45.740314973202,4.978375943216,JD125:A,False,,,,,,1,4.978375943216,45.740314973202
47994,Parc sports et loisirs,Parc sports et loisirs,45.806469969365,4.719621988454,JD271:R,False,,,,,,2,4.719621988454,45.806469969365
47995,Parc sports et loisirs,Parc sports et loisirs,45.806437003505,4.719707946841,JD271:A,False,,,,,,2,4.719707946841,45.806437003505
47996,Chemin des Vignes,Chemin des Vignes,45.638984966788,5.026197997197,JD254:A,False,,,,,,2,5.026197997197,45.638984966788
238,Bourget,12 QUAI DU COMMERCE,45.78356630503,4.811665696499,"31:R,43:R",True,False,False,12 QUAI DU COMMERCE,Lyon 9e Arrondissement,69389.0,1,4.811665696499,45.78356630503
2384,Place Flammarion,4 PLACE CAMILLE FLAMMARION,45.779313635126,4.820414899438,"2:A,C18:R,S4B:R",False,False,False,4 PLACE CAMILLE FLAMMARION,Lyon 4e Arrondissement,69384.0,1,4.820414899438,45.779313635126
2385,Place Flammarion,92 RUE HENON,45.779588596474,4.821006210972,"2:R,C18:A,JD61:R,JD62:R",False,False,False,92 RUE HENON,Lyon 4e Arrondissement,69384.0,1,4.821006210972,45.779588596474
43641,Desbois - Pommier,71 RUE JOSEPH DESBOIS,45.777639958139,5.005443014761,"85:R,JD136:A",True,False,False,71 RUE JOSEPH DESBOIS,Meyzieu,69282.0,1,5.005443014761,45.777639958139
43642,Meyzieu Parc Grand Large,0 RUE VICTOR HUGO,45.788957482481,4.99298421786,"95:R,95:A,JD121:R,JD122:A,JD135:R,JD136:A,JD136:R,JD948:A,JD948:R",True,False,False,0 RUE VICTOR HUGO,Meyzieu,69282.0,1,4.99298421786,45.788957482481
46494,St-Laurent Rte Toussieu,1 RUE VICTOR BROIZAT,45.683216038527,5.034274979521,"JD253:A,JD963:R,JD964:R",False,False,False,1 RUE VICTOR BROIZAT,Saint-Laurent-de-Mure,69288.0,2,5.034274979521,45.683216038527
46497,Sathonay Village Eglise,2 ROUTE DE SAINT TRIVIER,45.831473011863,4.878155043769,"77:A,JD61:R,JD73:A,JD81:R,JD814:A",True,False,False,2 ROUTE DE SAINT TRIVIER,Sathonay-Village,69293.0,1,4.878155043769,45.831473011863
46498,Sathonay Village Eglise,3 ROUTE DE SAINT TRIVIER,45.831526988303,4.878041006385,"77:R,JD61:A,JD73:R,JD81:A,JD814:R",True,False,False,3 ROUTE DE SAINT TRIVIER,Sathonay-Village,69293.0,1,4.878041006385,45.831526988303
46502,Crêtes Orange,86 CHEMIN DES ORANGES,45.628892038247,5.034860036259,"JD4:R,JD935:R",False,False,False,86 CHEMIN DES ORANGES,Saint-Pierre-de-Chandieu,69289.0,2,5.034860036259,45.628892038247
46503,Chapelle St Thomas,61 CHEMIN DE LA CHAPELLE,45.636104981902,4.99906805808,"JD254:A,JD935:A",False,False,False,61 CHEMIN DE LA CHAPELLE,Saint-Pierre-de-Chandieu,69289.0,2,4.99906805808,45.636104981902
46504,Chapelle St Thomas,61 CHEMIN DE LA CHAPELLE,45.636176964928,4.999092065296,"JD254:R,JD935:R",False,False,False,61 CHEMIN DE LA CHAPELLE,Saint-Pierre-de-Chandieu,69289.0,2,4.999092065296,45.636176964928
46505,Renonceau,85 CHEMIN DE RENONCEAU,45.629697009345,4.983977060498,"JD254:A,JD935:R",False,False,False,85 CHEMIN DE RENONCEAU,Saint-Pierre-de-Chandieu,69289.0,2,4.983977060498,45.629697009345
46506,Renonceau,85 CHEMIN DE RENONCEAU,45.629755966319,4.98388199698,"JD254:R,JD935:A",False,False,False,85 CHEMIN DE RENONCEAU,Saint-Pierre-de-Chandieu,69289.0,2,4.98388199698,45.629755966319
2388,Place Flammarion,62 RUE PHILIPPE DE LASSALLE,45.779978207821,4.820483509797,S4A:A,False,False,False,62 RUE PHILIPPE DE LASSALLE,Lyon 4e Arrondissement,69384.0,1,4.820483509797,45.779978207821
239,Bournes,34 RUE PHILIPPE DE LASSALLE,45.777040203511,4.820646674577,"2:A,C18:R,S4B:R",True,False,False,34 RUE PHILIPPE DE LASSALLE,Lyon 4e Arrondissement,69384.0,1,4.820646674577,45.777040203511
2396,Place Henri,98 AVENUE LACASSAGNE,45.748279972364,4.879698988048,"25:A,C13:R",False,False,False,98 AVENUE LACASSAGNE,Lyon 3e Arrondissement,69383.0,1,4.879698988048,45.748279972364
2397,Place Henri,149 AVENUE LACASSAGNE,45.74846600966,4.879386025635,"25:R,C13:A",False,False,False,149 AVENUE LACASSAGNE,Lyon 3e Arrondissement,69383.0,1,4.879386025635,45.74846600966
24,Agronomie,8 AVENUE DE VERDUN,45.774806977373,4.785715975112,"19:A,3:A,5:A",True,False,False,8 AVENUE DE VERDUN,Écully,69081.0,1,4.785715975112,45.774806977373
240,Bournes,34 RUE PHILIPPE DE LASSALLE,45.776966276124,4.820733380919,"2:R,C18:A",True,False,False,34 RUE PHILIPPE DE LASSALLE,Lyon 4e Arrondissement,69384.0,1,4.820733380919,45.776966276124
31342,François Genin,42 RUE FRANCOIS GENIN,45.752384012248,4.795551012028,"45:R,90:R",True,False,False,42 RUE FRANCOIS GENIN,Lyon 5e Arrondissement,69385.0,1,4.795551012028,45.752384012248
46518,Elisée Reclus,81 RUE ELISEE RECLUS,45.747686018804,4.937223015441,"79:R,ZI3:R",True,False,False,81 RUE ELISEE RECLUS,Décines-Charpieu,69275.0,1,4.937223015441,45.747686018804
2402,Place Stalingrad,3 RUE TOURVILLE,45.749460693183,4.852016284048,C7:R,True,False,False,3 RUE TOURVILLE,Lyon 7e Arrondissement,69387.0,1,4.852016284048,45.749460693183
2403,Place Wilson,8 AVENUE ROGER SALENGRO,45.774464988321,4.868651581063,"37:A,C17:A",True,False,False,8 AVENUE ROGER SALENGRO,Villeurbanne,69266.0,1,4.868651581063,45.774464988321
2404,Place Wilson,1 AVENUE ROGER SALENGRO,45.774311821971,4.868258630514,"37:R,C17:R",True,False,False,1 AVENUE ROGER SALENGRO,Villeurbanne,69266.0,1,4.868258630514,45.774311821971
2406,Plambeau,0 ROUTE DE LIMONEST,45.853454621927,4.758613920358,"21:A,JD186:R",True,False,False,0 ROUTE DE LIMONEST,Chasselay,69049.0,2,4.758613920358,45.853454621927
40194,Vaulx Salengro,174 AVENUE ROGER SALENGRO,45.749684003419,4.927440811478,"68:A,ZI5:A",True,False,False,174 AVENUE ROGER SALENGRO,Vaulx-en-Velin,69256.0,1,4.927440811478,45.749684003419
43644,Mont Joyeux,0 RUE VICTOR HUGO,45.787709011693,4.993205043062,"95:A,JD122:A,JD136:A,JD948:A",True,False,False,0 RUE VICTOR HUGO,Meyzieu,69282.0,1,4.993205043062,45.787709011693
43645,Charcot,67 RUE VICTOR HUGO,45.786145289925,4.993517418418,"95:A,JD122:A,JD136:A,JD948:A",True,False,False,67 RUE VICTOR HUGO,Meyzieu,69282.0,1,4.993517418418,45.786145289925
43647,Frédéric Mistral,28 RUE VICTOR HUGO,45.78220497333,4.995271944765,"95:R,JD121:R,JD135:R,JD948:R",True,False,False,28 RUE VICTOR HUGO,Meyzieu,69282.0,1,4.995271944765,45.78220497333
46524,Bifurcation du Rosay,AVENUE PASTEUR,45.791939020324,4.80845694496,"22:A,JD696:R",True,False,False,AVENUE PASTEUR,Saint-Didier-au-Mont-d'Or,69194.0,1,4.80845694496,45.791939020324
46535,Genas Rd Point Epine,90 RUE ANDRE CITROEN,45.733639034286,4.982443965204,C200:A,False,False,False,90 RUE ANDRE CITROEN,Genas,69277.0,2,4.982443965204,45.733639034286
2407,Plambeau,0 ROUTE DE LIMONEST,45.853420591608,4.758522250842,"21:R,JD186:A",True,False,False,0 ROUTE DE LIMONEST,Chasselay,69049.0,2,4.758522250842,45.853420591608
2408,Plan du Loup (Les Razes),80 CHEMIN DU PLAN DU LOUP,45.735256980362,4.786093953962,"C19:R,JD100:A",True,False,False,80 CHEMIN DU PLAN DU LOUP,Sainte-Foy-lès-Lyon,69202.0,1,4.786093953962,45.735256980362
2409,Plan du Loup (Les Razes),80 CHEMIN DU PLAN DU LOUP,45.735335025692,4.786205013441,"C19:A,JD978:R",True,False,False,80 CHEMIN DU PLAN DU LOUP,Sainte-Foy-lès-Lyon,69202.0,1,4.786205013441,45.735335025692
241,Boutarey,31 AVENUE DU BOUTAREY,45.826688192375,4.877959588704,77:A,True,False,False,31 AVENUE DU BOUTAREY,Sathonay-Camp,69292.0,1,4.877959588704,45.826688192375
2410,Point du Jour,70 AVENUE DU POINT DU JOUR,45.756378402671,4.797532338787,"C21:R,JD92:R",True,False,False,70 AVENUE DU POINT DU JOUR,Lyon 5e Arrondissement,69385.0,1,4.797532338787,45.756378402671
31350,Allouche,37 RUE DU BON PASTEUR,45.772317544892,4.830260394905,S4B:R,True,False,False,37 RUE DU BON PASTEUR,Lyon 1er Arrondissement,69381.0,1,4.830260394905,45.772317544892
46536,Genas Rd Point Epine,235 RUE ANDRE CITROEN,45.734437997928,4.982662984388,C200:R,False,False,False,235 RUE ANDRE CITROEN,Genas,69277.0,2,4.982662984388,45.734437997928
21665,Les Sauvages Hôtel St Pierre,Les Sauvages Hôtel St Pierre,45.927005,4.379107,237:R,False,,,,,,4,4.379107,45.927005
21666,Sarcey Bois Dieu,Sarcey Bois Dieu,45.875871,4.574736,JD414:R,False,,,,,,3,4.574736,45.875871
31352,Les Chartreux,1 RUE DES CHARTREUX,45.772714629348,4.821686121344,S4B:R,True,False,False,1 RUE DES CHARTREUX,Lyon 1er Arrondissement,69381.0,1,4.821686121344,45.772714629348
21667,Sarcey Bois Dieu,Sarcey Bois Dieu,45.87596,4.574704,JD414:A,False,,,,,,3,4.574704,45.87596
21668,Sarcey Mairie,Sarcey Mairie,45.879098,4.558883,"JD414:A,JD421:R,JD423:A",True,,,,,,3,4.558883,45.879098
23666,Beauvallon La Rivoire,Beauvallon La Rivoire,45.588129,4.703539,"JD711:A,JD713:A,JD725:R",False,,,,,,3,4.703539,45.588129
23667,Beauvallon La Rivoire,Beauvallon La Rivoire,45.588119,4.703802,"JD711:R,JD713:R,JD725:A",False,,,,,,3,4.703802,45.588119
23668,Sérézin-du-Rhône Les Fleurs,Sérézin-du-Rhône Les Fleurs,45.629219,4.830024,"211:R,JD720:R,JD728:A,JD751:A,JD752:A,JD752:R,JD910:R,JD999:A",False,,,,,,2,4.830024,45.629219
23671,Séréz-du-R. Espace Jean Monnet,Séréz-du-R. Espace Jean Monnet,45.628362,4.822624,"JD750:R,JD752:R",False,,,,,,2,4.822624,45.628362
23672,Sérézin-du-Rhône La Garenne,Sérézin-du-Rhône La Garenne,45.629167,4.833143,"211:A,JD728:R,JD751:R,JD910:A,JD999:R",False,,,,,,2,4.833143,45.629167
23673,Sérézin-du-Rhône Bibliothèque,Sérézin-du-Rhône Bibliothèque,45.629057,4.823694,"211:R,JD720:R,JD728:A,JD751:A,JD752:A,JD752:R,JD910:R,JD999:A",True,,,,,,2,4.823694,45.629057
15165,Denicé Malval,Denicé Malval,46.007457,4.64452,JD450:R,,,,,,,4,4.64452,46.007457
15160,Le Pirevert,Le Pirevert,46.008399,4.636756,JD450:A,,,,,,,4,4.636756,46.008399
15161,Le Pirevert,Le Pirevert,46.008407,4.636999,JD450:R,,,,,,,4,4.636999,46.008407
15162,Le Vivian,Le Vivian,45.997066,4.656803,JD450:A,,,,,,,4,4.656803,45.997066
15451,Croix Cassée,Croix Cassée,45.98847,4.662819,"JD457:A,JD457:R",,,,,,,4,4.662819,45.98847
15146,Croix Fleurie,Croix Fleurie,46.000809,4.717238,152:A,True,,,,,,4,4.717238,46.000809
15147,Croix Fleurie,Croix Fleurie,46.001174,4.717277,152:R,True,,,,,,4,4.717277,46.001174
2411,Point du Jour,58B AVENUE DU POINT DU JOUR,45.756447039004,4.798026998785,"C21:A,JD92:A",True,False,False,58B AVENUE DU POINT DU JOUR,Lyon 5e Arrondissement,69385.0,1,4.798026998785,45.756447039004
2412,Poleymieux Eglise,7 CHEMIN DE NERBEY,45.857702620679,4.802549785561,"82:R,82:A,84:A,84:R,JD185:R,JD185:A,JD58:R,JD58:A,R2:A,R2:R",True,False,False,7 CHEMIN DE NERBEY,Poleymieux-au-Mont-d'Or,69153.0,1,4.802549785561,45.857702620679
2414,Poleymieux La Tour,85 CHEMIN DE LA PERONIERE,45.861385036183,4.798772987617,"82:R,82:A,84:A,84:R,JD185:R,JD185:A,JD58:A,JD58:R,R2:R,R2:A",False,False,False,85 CHEMIN DE LA PERONIERE,Poleymieux-au-Mont-d'Or,69153.0,1,4.798772987617,45.861385036183
43648,Verdun - Victor Hugo,2 RUE VICTOR HUGO,45.779756984696,4.996839059803,"95:R,JD121:R,JD122:A,JD135:R,JD136:R,JD948:R",True,False,False,2 RUE VICTOR HUGO,Meyzieu,69282.0,1,4.996839059803,45.779756984696
43649,Meyzieu Le Carreau,53 AVENUE DU CARREAU,45.774850814002,4.989588482618,"95:A,JD948:A",False,False,False,53 AVENUE DU CARREAU,Meyzieu,69282.0,1,4.989588482618,45.774850814002
43650,Rousseau,32 AVENUE DU CARREAU,45.77221258769,4.990760422189,95:A,True,False,False,32 AVENUE DU CARREAU,Meyzieu,69282.0,1,4.990760422189,45.77221258769
46551,Mayer,4 AVENUE JEAN ESTRAGNAT,45.609245005847,4.789571002082,"78:A,80:R",True,False,False,4 AVENUE JEAN ESTRAGNAT,Grigny-sur-Rhône,69096.0,2,4.789571002082,45.609245005847
46552,Mayer,4 AVENUE JEAN ESTRAGNAT,45.609324010004,4.789683009854,"78:R,80:A",True,False,False,4 AVENUE JEAN ESTRAGNAT,Grigny-sur-Rhône,69096.0,2,4.789683009854,45.609324010004
46569,Hôpital Croix-Rousse,4 RUE COSTE,45.781961009204,4.832773976493,"38:R,C13:R",True,False,False,4 RUE COSTE,Caluire-et-Cuire,69034.0,1,4.832773976493,45.781961009204
15007,Charmilles,Charmilles,46.003058,4.694932,153:R,True,,,,,,4,4.694932,46.003058
15478,Charmilles,Charmilles,46.002773,4.695007,153:A,True,,,,,,4,4.695007,46.002773
46571,Champivost,ALLEE DES FRENES,45.811637982657,4.77300595145,"10:R,10:A,GE4:A,GE4:R",True,False,False,ALLEE DES FRENES,Limonest,69116.0,1,4.77300595145,45.811637982657
46572,Centre commercial Ecully,0 AVENUE DU BON PASTEUR,45.786266003585,4.775878034134,C6:R,True,False,False,0 AVENUE DU BON PASTEUR,Écully,69081.0,1,4.775878034134,45.786266003585
15234,La Claire,La Claire,45.986898,4.705725,JD457:A,,,,,,,4,4.705725,45.986898
15235,La Claire,La Claire,45.986947,4.705505,JD457:R,,,,,,,4,4.705505,45.986947
15140,Coopérative de Gleizé,Coopérative de Gleizé,45.981975,4.695141,JD457:R,True,,,,,,4,4.695141,45.981975
46593,Parc Tête d'Or Churchill,0 ALLEE ACHILLE LIGNON,45.776455966385,4.843848985874,C5:A,False,False,False,0 ALLEE ACHILLE LIGNON,Lyon 6e Arrondissement,69386.0,1,4.843848985874,45.776455966385
2416,Poleymieux Mairie,55 CHEMIN DU CRUY,45.85661194075,4.799744015356,"82:R,82:A,84:A,84:R,JD185:R,JD185:A,JD58:R,JD58:A,R2:A,R2:R",False,False,False,55 CHEMIN DU CRUY,Poleymieux-au-Mont-d'Or,69153.0,1,4.799744015356,45.85661194075
242,Boutarey,31 AVENUE DU BOUTAREY,45.826557020447,4.877860946136,77:R,False,False,False,31 AVENUE DU BOUTAREY,Sathonay-Camp,69292.0,1,4.877860946136,45.826557020447
2421,Polyclinique de Rillieux,899 RUE CAPITAINE JULIEN,45.82248447299,4.8874983902,"33:R,JD201:A,JD63:A,JD81:R",True,False,False,899 RUE CAPITAINE JULIEN,Rillieux-la-Pape,69286.0,1,4.8874983902,45.82248447299
2422,Polyclinique de Rillieux,928 RUE CAPITAINE JULIEN,45.822321212319,4.887156070691,33:A,True,False,False,928 RUE CAPITAINE JULIEN,Rillieux-la-Pape,69286.0,1,4.887156070691,45.822321212319
31362,Neyret,20 RUE NEYRET,45.77131171235,4.831372405506,"S4A:A,S6:R",True,False,False,20 RUE NEYRET,Lyon 1er Arrondissement,69381.0,1,4.831372405506,45.77131171235
3137,Gare d'Albigny-Neuville,1 QUAI GENERAL DE GAULLE,45.876349164146,4.835372785011,"43:R,JD70:R,JD813:A",True,False,False,1 QUAI GENERAL DE GAULLE,Albigny-sur-Saône,69003.0,1,4.835372785011,45.876349164146
466,Chemin Bressan,15 AVENUE CARNOT,45.881989981275,4.834330045562,43:R,True,False,False,15 AVENUE CARNOT,Neuville-sur-Saône,69143.0,1,4.834330045562,45.881989981275
46635,Fontaines Centre,44 RUE GAMBETTA,45.83526698862,4.845942050719,77:A,False,False,False,44 RUE GAMBETTA,Fontaines-sur-Saône,69088.0,1,4.845942050719,45.83526698862
21669,Sarcey Mairie,Sarcey Mairie,45.878916,4.557954,"JD411:A,JD411:R,JD414:R,JD423:R",False,,,,,,3,4.557954,45.878916
21670,Sarcey Le Tilleul,Sarcey Le Tilleul,45.882575,4.55951,"JD421:R,JD423:A",False,,,,,,3,4.55951,45.882575
21671,Sarcey Le Tilleul,Sarcey Le Tilleul,45.882487,4.559845,JD423:R,False,,,,,,3,4.559845,45.882487
15141,Coopérative de Gleizé,Coopérative de Gleizé,45.981907,4.695774,JD457:A,True,,,,,,4,4.695774,45.981907
15122,Chervinges - Croix,Chervinges - Croix,45.981965,4.688424,JD457:A,True,,,,,,4,4.688424,45.981965
2425,Poncettes,54 RUE COMMANDANT CHARCOT,45.753097679989,4.804290326404,"C20:A,C20E:A,JD982:R",True,False,False,54 RUE COMMANDANT CHARCOT,Lyon 5e Arrondissement,69385.0,1,4.804290326404,45.753097679989
2426,Poncettes,13 RUE COMMANDANT CHARCOT,45.753792490915,4.805440150648,"C20:R,C20E:R,JD982:A",True,False,False,13 RUE COMMANDANT CHARCOT,Lyon 5e Arrondissement,69385.0,1,4.805440150648,45.753792490915
43660,Salle Omnisports,593 CHEMIN DE L ORME,45.783436960314,4.711340003632,GE6:A,False,False,False,593 CHEMIN DE L ORME,Marcy-l'Étoile,69127.0,2,4.711340003632,45.783436960314
43661,Parc de Lacroix-Laval,0 AVENUE DE LACROIX LAVAL,45.784484775944,4.718383364049,GE6:A,True,False,False,0 AVENUE DE LACROIX LAVAL,Marcy-l'Étoile,69127.0,2,4.718383364049,45.784484775944
43674,Les Joncs,6 CHEMIN DES JONCS,45.809037039883,4.764025054584,GE4:A,False,False,False,6 CHEMIN DES JONCS,Dardilly,69072.0,1,4.764025054584,45.809037039883
43675,Techlid Le Tronchon,0 RUE SANS SOUCI,45.805422989509,4.771619783558,"GE4:R,GE4:A",False,False,False,0 RUE SANS SOUCI,Limonest,69116.0,1,4.771619783558,45.805422989509
46640,André Philip,28 COURS ANDRE PHILIP,45.772400985836,4.865387024993,"37:A,C17:A",True,False,False,28 COURS ANDRE PHILIP,Villeurbanne,69266.0,1,4.865387024993,45.772400985836
46642,Charpennes Charles Hernu,23 RUE GABRIEL PERI,45.770885978321,4.863714960871,"37:R,BRT1:A,C17:A",True,False,False,23 RUE GABRIEL PERI,Villeurbanne,69266.0,1,4.863714960871,45.770885978321
46644,Charpennes Charles Hernu,20 RUE GABRIEL PERI,45.771245984506,4.864257066327,"BRT1:R,C17:R",True,False,False,20 RUE GABRIEL PERI,Villeurbanne,69266.0,1,4.864257066327,45.771245984506
2427,Porte de Lyon,4 AVENUE DE LA PORTE DE LYON,45.821661984235,4.762862943008,"3:R,3:A,89:R,89:A,89D:R,89D:A",True,False,False,4 AVENUE DE LA PORTE DE LYON,Dardilly,69072.0,1,4.762862943008,45.821661984235
243,Boyer,16 RUE DE BOYER,45.758876704528,4.784951991579,"46:A,46:R",True,False,False,16 RUE DE BOYER,Tassin-la-Demi-Lune,69244.0,1,4.784951991579,45.758876704528
2430,Professeur Guérin,79 RUE PIERRE AUDRY,45.764808044467,4.806501977288,"66:A,90:A,JD92:R,PL3:A",True,False,False,79 RUE PIERRE AUDRY,Lyon 9e Arrondissement,69389.0,1,4.806501977288,45.764808044467
2431,Professeur Guérin,78 RUE PIERRE AUDRY,45.764496981787,4.806583050298,"66:R,90:R,JD92:A",True,False,False,78 RUE PIERRE AUDRY,Lyon 9e Arrondissement,69389.0,1,4.806583050298,45.764496981787
2437,Pré Gaudry - Yves Farge,44 BOULEVARD YVES FARGE,45.741954309067,4.833015713452,34:A,True,False,False,44 BOULEVARD YVES FARGE,Lyon 7e Arrondissement,69387.0,1,4.833015713452,45.741954309067
43651,Rousseau,28 AVENUE DU CARREAU,45.77180103629,4.991293041522,95:R,True,False,False,28 AVENUE DU CARREAU,Meyzieu,69282.0,1,4.991293041522,45.77180103629
43658,Ecole Nationale Musique,59 RUE ANATOLE FRANCE,45.767383053553,4.874139042121,27:R,True,False,False,59 RUE ANATOLE FRANCE,Villeurbanne,69266.0,1,4.874139042121,45.767383053553
43659,Parc de Lacroix-Laval,0 AVENUE DE LACROIX LAVAL,45.784519383651,4.718024645698,GE6:A,True,False,False,0 AVENUE DE LACROIX LAVAL,Marcy-l'Étoile,69127.0,2,4.718024645698,45.784519383651
21673,Sarcey Zone Industrielle,Sarcey Zone Industrielle,45.877988,4.543743,"JD411:R,JD414:R,JD423:R",False,,,,,,3,4.543743,45.877988
23699,St Genis Mairie,St Genis Mairie,45.698442,4.794705,"165:R,JD746:R",True,,,,,,1,4.794705,45.698442
23700,Observatoire,Observatoire,45.697219,4.786834,"220:A,JD745:A,JD755:A",True,,,,,,1,4.786834,45.697219
23701,Observatoire,Observatoire,45.697616,4.786843,"220:R,JD745:R",True,,,,,,1,4.786843,45.697616
23712,Simandres Gordes,Simandres Gordes,45.610253,4.871575,"213:R,JD998:A",False,,,,,,2,4.871575,45.610253
23713,Simandres Gordes,Simandres Gordes,45.610496,4.871796,"213:A,JD998:R",False,,,,,,2,4.871796,45.610496
23722,Soucieu-en-Jarrest Chauchère,Soucieu-en-Jarrest Chauchère,45.672219,4.691802,JD735:R,False,,,,,,2,4.691802,45.672219
15264,Mâchon,Mâchon,45.982291,4.673947,"JD457:R,JD457:A",,,,,,,4,4.673947,45.982291
244,Brindas Centre,19 RUE DU VIEUX BOURG,45.719904311777,4.693642023856,"C22:A,C22:R,C22E:A,C22E:R,JD166:A,JD166:R,JD517:R,JD517:A",True,False,False,19 RUE DU VIEUX BOURG,Brindas,69028.0,2,4.693642023856,45.719904311777
2441,Professeur Roux,110 RUE DU PROFESSEUR ROUX,45.72086439808,4.858951157967,C16:A,True,False,False,110 RUE DU PROFESSEUR ROUX,Vénissieux,69259.0,1,4.858951157967,45.72086439808
40195,Vaulx Salengro,166 AVENUE ROGER SALENGRO,45.750284379071,4.927559089462,"68:R,ZI5:R",True,False,False,166 AVENUE ROGER SALENGRO,Vaulx-en-Velin,69256.0,1,4.927559089462,45.750284379071
43676,Parc activités la Tour,18 AVENUE DES MONTS D OR,45.817674016214,4.722931064386,GE4:A,False,False,False,18 AVENUE DES MONTS D OR,La Tour-de-Salvagny,69250.0,2,4.722931064386,45.817674016214
46645,Charpennes Charles Hernu,111 AVENUE THIERS,45.770639975355,4.861753975187,37:A,True,False,False,111 AVENUE THIERS,Lyon 6e Arrondissement,69386.0,1,4.861753975187,45.770639975355
46659,Décines OL Vallée,10 AVENUE SIMONE VEIL,45.76805303789,4.981527029104,85:A,False,False,False,10 AVENUE SIMONE VEIL,Décines-Charpieu,69275.0,1,4.981527029104,45.76805303789
2445,Proudhon,81 AVENUE JEAN MACE,45.760258325603,4.955485814891,"16:A,79:A",True,False,False,81 AVENUE JEAN MACE,Décines-Charpieu,69275.0,1,4.955485814891,45.760258325603
46661,Balzac,0 RUE VIOLETTE MAURICE,45.770433037031,4.982520030828,85:A,True,False,False,0 RUE VIOLETTE MAURICE,Décines-Charpieu,69275.0,1,4.982520030828,45.770433037031
46662,Balzac,0 RUE VIOLETTE MAURICE,45.770460960925,4.982461947188,85:R,True,False,False,0 RUE VIOLETTE MAURICE,Décines-Charpieu,69275.0,1,4.982461947188,45.770460960925
46664,Orsel,92 RUE GRANDE RUE,45.715634993101,4.808911029094,"63:A,88:A,C10:A,C7:A",True,False,False,92 RUE GRANDE RUE,Oullins-Pierre-Bénite,69149.0,1,4.808911029094,45.715634993101
46675,Plasson et Chaize,41 QUAI PAUL SEDALLIAN,45.790627007094,4.818206975619,"31:R,43:R",True,False,False,41 QUAI PAUL SEDALLIAN,Lyon 9e Arrondissement,69389.0,1,4.818206975619,45.790627007094
46680,Parc des Lumieres,16 RUE NICEPHORE NIEPCE,45.682440981185,4.965549044874,"ZI8:R,ZI8:A",False,False,False,16 RUE NICEPHORE NIEPCE,Saint-Priest,69290.0,1,4.965549044874,45.682440981185
46681,Parc des Meurières,7 RUE GALILEE,45.681413488171,4.958158437646,ZI8:R,True,False,False,7 RUE GALILEE,Saint-Priest,69290.0,1,4.958158437646,45.681413488171
2446,Proudhon,82 AVENUE JEAN MACE,45.76053586999,4.955550470828,"16:R,79:R",True,False,False,82 AVENUE JEAN MACE,Décines-Charpieu,69275.0,1,4.955550470828,45.76053586999
2447,Pont Blanc,72 BOULEVARD EMILE ZOLA,45.719822961181,4.7993159785,"11:A,12:A,14:A,JD41:A",True,False,False,72 BOULEVARD EMILE ZOLA,Oullins-Pierre-Bénite,69149.0,1,4.7993159785,45.719822961181
